Treatment,Well,Replicate,InitialTime,Minutes,FinalTime,Location,DistanceMoved,Label
High,Trial     1,A4,0:05:00,5,0:06:00,Arena,84.812,Dark1
High,Trial     1,A4,0:06:00,6,0:07:00,Arena,90.4655,Dark1
High,Trial     1,A4,0:07:00,7,0:08:00,Arena,74.254,Dark1
High,Trial     1,A4,0:08:00,8,0:09:00,Arena,53.4619,Dark1
High,Trial     1,A4,0:09:00,9,0:10:00,Arena,128.003,Dark1
High,Trial     1,A4,0:10:00,10,0:11:00,Arena,85.3521,Dark1
High,Trial     1,A4,0:11:00,11,0:12:00,Arena,55.6167,Dark1
High,Trial     1,A4,0:12:00,12,0:13:00,Arena,129.534,Dark1
High,Trial     1,A4,0:13:00,13,0:14:00,Arena,179.137,Dark1
High,Trial     1,A4,0:14:00,14,0:15:00,Arena,127.105,Dark1
High,Trial     1,A4,0:15:00,15,0:16:00,Arena,571.376,Light1
High,Trial     1,A4,0:16:00,16,0:17:00,Arena,256.834,Light1
High,Trial     1,A4,0:17:00,17,0:18:00,Arena,227.888,Light1
High,Trial     1,A4,0:18:00,18,0:19:00,Arena,160.345,Light1
High,Trial     1,A4,0:19:00,19,0:20:00,Arena,267.132,Light1
High,Trial     1,A4,0:20:00,20,0:21:00,Arena,161.13,Dark2
High,Trial     1,A4,0:21:00,21,0:22:00,Arena,108.455,Dark2
High,Trial     1,A4,0:22:00,22,0:23:00,Arena,108.36,Dark2
High,Trial     1,A4,0:23:00,23,0:24:00,Arena,136.118,Dark2
High,Trial     1,A4,0:24:00,24,0:25:00,Arena,144.509,Dark2
High,Trial     1,A4,0:25:00,25,0:26:00,Arena,69.0693,Dark2
High,Trial     1,A4,0:26:00,26,0:27:00,Arena,71.8586,Dark2
High,Trial     1,A4,0:27:00,27,0:28:00,Arena,74.0002,Dark2
High,Trial     1,A4,0:28:00,28,0:29:00,Arena,89.0726,Dark2
High,Trial     1,A4,0:29:00,29,0:30:00,Arena,95.394,Dark2
High,Trial     1,A4,0:30:00,30,0:31:00,Arena,382.277,Light2
High,Trial     1,A4,0:31:00,31,0:32:00,Arena,217.844,Light2
High,Trial     1,A4,0:32:00,32,0:33:00,Arena,224.855,Light2
High,Trial     1,A4,0:33:00,33,0:34:00,Arena,196.675,Light2
High,Trial     1,A4,0:34:00,34,0:35:00,Arena,219.6,Light2
High,Trial     1,A4,0:35:00,35,0:36:00,Arena,173.835,Dark3
High,Trial     1,A4,0:36:00,36,0:37:00,Arena,131.547,Dark3
High,Trial     1,A4,0:37:00,37,0:38:00,Arena,61.9443,Dark3
High,Trial     1,A4,0:38:00,38,0:39:00,Arena,121.911,Dark3
High,Trial     1,A4,0:39:00,39,0:40:00,Arena,137.155,Dark3
High,Trial     1,A4,0:40:00,40,0:41:00,Arena,85.1285,Dark3
High,Trial     1,A4,0:41:00,41,0:42:00,Arena,132.53,Dark3
High,Trial     1,A4,0:42:00,42,0:43:00,Arena,138.631,Dark3
High,Trial     1,A4,0:43:00,43,0:44:00,Arena,161.329,Dark3
High,Trial     1,A4,0:44:00,44,0:45:00,Arena,124.118,Dark3
High,Trial     1,B1,0:05:00,5,0:06:00,Arena,102.575,Dark1
High,Trial     1,B1,0:06:00,6,0:07:00,Arena,103.281,Dark1
High,Trial     1,B1,0:07:00,7,0:08:00,Arena,147.96,Dark1
High,Trial     1,B1,0:08:00,8,0:09:00,Arena,148.878,Dark1
High,Trial     1,B1,0:09:00,9,0:10:00,Arena,150.183,Dark1
High,Trial     1,B1,0:10:00,10,0:11:00,Arena,152.997,Dark1
High,Trial     1,B1,0:11:00,11,0:12:00,Arena,141.494,Dark1
High,Trial     1,B1,0:12:00,12,0:13:00,Arena,135.623,Dark1
High,Trial     1,B1,0:13:00,13,0:14:00,Arena,128.103,Dark1
High,Trial     1,B1,0:14:00,14,0:15:00,Arena,85.3138,Dark1
High,Trial     1,B1,0:15:00,15,0:16:00,Arena,668.848,Light1
High,Trial     1,B1,0:16:00,16,0:17:00,Arena,500.727,Light1
High,Trial     1,B1,0:17:00,17,0:18:00,Arena,475.012,Light1
High,Trial     1,B1,0:18:00,18,0:19:00,Arena,530.033,Light1
High,Trial     1,B1,0:19:00,19,0:20:00,Arena,382.262,Light1
High,Trial     1,B1,0:20:00,20,0:21:00,Arena,174.016,Dark2
High,Trial     1,B1,0:21:00,21,0:22:00,Arena,161.66,Dark2
High,Trial     1,B1,0:22:00,22,0:23:00,Arena,158.43,Dark2
High,Trial     1,B1,0:23:00,23,0:24:00,Arena,165.896,Dark2
High,Trial     1,B1,0:24:00,24,0:25:00,Arena,147.157,Dark2
High,Trial     1,B1,0:25:00,25,0:26:00,Arena,63.3284,Dark2
High,Trial     1,B1,0:26:00,26,0:27:00,Arena,43.0405,Dark2
High,Trial     1,B1,0:27:00,27,0:28:00,Arena,44.0441,Dark2
High,Trial     1,B1,0:28:00,28,0:29:00,Arena,43.9914,Dark2
High,Trial     1,B1,0:29:00,29,0:30:00,Arena,44.8857,Dark2
High,Trial     1,B1,0:30:00,30,0:31:00,Arena,551.715,Light2
High,Trial     1,B1,0:31:00,31,0:32:00,Arena,382.283,Light2
High,Trial     1,B1,0:32:00,32,0:33:00,Arena,399.75,Light2
High,Trial     1,B1,0:33:00,33,0:34:00,Arena,487.573,Light2
High,Trial     1,B1,0:34:00,34,0:35:00,Arena,311.909,Light2
High,Trial     1,B1,0:35:00,35,0:36:00,Arena,152.844,Dark3
High,Trial     1,B1,0:36:00,36,0:37:00,Arena,80.6583,Dark3
High,Trial     1,B1,0:37:00,37,0:38:00,Arena,55.5835,Dark3
High,Trial     1,B1,0:38:00,38,0:39:00,Arena,59.7458,Dark3
High,Trial     1,B1,0:39:00,39,0:40:00,Arena,46.7209,Dark3
High,Trial     1,B1,0:40:00,40,0:41:00,Arena,47.0726,Dark3
High,Trial     1,B1,0:41:00,41,0:42:00,Arena,45.6765,Dark3
High,Trial     1,B1,0:42:00,42,0:43:00,Arena,45.1088,Dark3
High,Trial     1,B1,0:43:00,43,0:44:00,Arena,52.2744,Dark3
High,Trial     1,B1,0:44:00,44,0:45:00,Arena,47.301,Dark3
High,Trial     1,C1,0:05:00,5,0:06:00,Arena,147.955,Dark1
High,Trial     1,C1,0:06:00,6,0:07:00,Arena,125.781,Dark1
High,Trial     1,C1,0:07:00,7,0:08:00,Arena,83.9649,Dark1
High,Trial     1,C1,0:08:00,8,0:09:00,Arena,75.858,Dark1
High,Trial     1,C1,0:09:00,9,0:10:00,Arena,127.21,Dark1
High,Trial     1,C1,0:10:00,10,0:11:00,Arena,79.8666,Dark1
High,Trial     1,C1,0:11:00,11,0:12:00,Arena,97.389,Dark1
High,Trial     1,C1,0:12:00,12,0:13:00,Arena,148.384,Dark1
High,Trial     1,C1,0:13:00,13,0:14:00,Arena,74.5939,Dark1
High,Trial     1,C1,0:14:00,14,0:15:00,Arena,89.9674,Dark1
High,Trial     1,C1,0:15:00,15,0:16:00,Arena,526.325,Light1
High,Trial     1,C1,0:16:00,16,0:17:00,Arena,412.015,Light1
High,Trial     1,C1,0:17:00,17,0:18:00,Arena,416.594,Light1
High,Trial     1,C1,0:18:00,18,0:19:00,Arena,334.553,Light1
High,Trial     1,C1,0:19:00,19,0:20:00,Arena,353.591,Light1
High,Trial     1,C1,0:20:00,20,0:21:00,Arena,236.148,Dark2
High,Trial     1,C1,0:21:00,21,0:22:00,Arena,127.104,Dark2
High,Trial     1,C1,0:22:00,22,0:23:00,Arena,92.9976,Dark2
High,Trial     1,C1,0:23:00,23,0:24:00,Arena,145.676,Dark2
High,Trial     1,C1,0:24:00,24,0:25:00,Arena,81.0281,Dark2
High,Trial     1,C1,0:25:00,25,0:26:00,Arena,104.913,Dark2
High,Trial     1,C1,0:26:00,26,0:27:00,Arena,94.8684,Dark2
High,Trial     1,C1,0:27:00,27,0:28:00,Arena,79.3216,Dark2
High,Trial     1,C1,0:28:00,28,0:29:00,Arena,117.035,Dark2
High,Trial     1,C1,0:29:00,29,0:30:00,Arena,67.6563,Dark2
High,Trial     1,C1,0:30:00,30,0:31:00,Arena,445.496,Light2
High,Trial     1,C1,0:31:00,31,0:32:00,Arena,371.994,Light2
High,Trial     1,C1,0:32:00,32,0:33:00,Arena,478.733,Light2
High,Trial     1,C1,0:33:00,33,0:34:00,Arena,523.56,Light2
High,Trial     1,C1,0:34:00,34,0:35:00,Arena,502.561,Light2
High,Trial     1,C1,0:35:00,35,0:36:00,Arena,195.788,Dark3
High,Trial     1,C1,0:36:00,36,0:37:00,Arena,130.395,Dark3
High,Trial     1,C1,0:37:00,37,0:38:00,Arena,155.874,Dark3
High,Trial     1,C1,0:38:00,38,0:39:00,Arena,117.727,Dark3
High,Trial     1,C1,0:39:00,39,0:40:00,Arena,126.56,Dark3
High,Trial     1,C1,0:40:00,40,0:41:00,Arena,98.9883,Dark3
High,Trial     1,C1,0:41:00,41,0:42:00,Arena,101.818,Dark3
High,Trial     1,C1,0:42:00,42,0:43:00,Arena,102.845,Dark3
High,Trial     1,C1,0:43:00,43,0:44:00,Arena,104.612,Dark3
High,Trial     1,C1,0:44:00,44,0:45:00,Arena,81.6115,Dark3
High,Trial     2,A2,0:05:00,5,0:06:00,Arena,74.3504,Dark1
High,Trial     2,A2,0:06:00,6,0:07:00,Arena,217.77,Dark1
High,Trial     2,A2,0:07:00,7,0:08:00,Arena,251.57,Dark1
High,Trial     2,A2,0:08:00,8,0:09:00,Arena,144.399,Dark1
High,Trial     2,A2,0:09:00,9,0:10:00,Arena,169.049,Dark1
High,Trial     2,A2,0:10:00,10,0:11:00,Arena,205.91,Dark1
High,Trial     2,A2,0:11:00,11,0:12:00,Arena,334.06,Dark1
High,Trial     2,A2,0:12:00,12,0:13:00,Arena,177.608,Dark1
High,Trial     2,A2,0:13:00,13,0:14:00,Arena,210.882,Dark1
High,Trial     2,A2,0:14:00,14,0:15:00,Arena,343.548,Dark1
High,Trial     2,A2,0:15:00,15,0:16:00,Arena,245.009,Light1
High,Trial     2,A2,0:16:00,16,0:17:00,Arena,76.4905,Light1
High,Trial     2,A2,0:17:00,17,0:18:00,Arena,78.3002,Light1
High,Trial     2,A2,0:18:00,18,0:19:00,Arena,75.9671,Light1
High,Trial     2,A2,0:19:00,19,0:20:00,Arena,60.5539,Light1
High,Trial     2,A2,0:20:00,20,0:21:00,Arena,52.9077,Dark2
High,Trial     2,A2,0:21:00,21,0:22:00,Arena,31.9144,Dark2
High,Trial     2,A2,0:22:00,22,0:23:00,Arena,28.7945,Dark2
High,Trial     2,A2,0:23:00,23,0:24:00,Arena,52.1873,Dark2
High,Trial     2,A2,0:24:00,24,0:25:00,Arena,55.384,Dark2
High,Trial     2,A2,0:25:00,25,0:26:00,Arena,33.4992,Dark2
High,Trial     2,A2,0:26:00,26,0:27:00,Arena,31.195,Dark2
High,Trial     2,A2,0:27:00,27,0:28:00,Arena,30.5881,Dark2
High,Trial     2,A2,0:28:00,28,0:29:00,Arena,30.7761,Dark2
High,Trial     2,A2,0:29:00,29,0:30:00,Arena,31.3783,Dark2
High,Trial     2,A2,0:30:00,30,0:31:00,Arena,79.9903,Light2
High,Trial     2,A2,0:31:00,31,0:32:00,Arena,41.9871,Light2
High,Trial     2,A2,0:32:00,32,0:33:00,Arena,45.4326,Light2
High,Trial     2,A2,0:33:00,33,0:34:00,Arena,47.213,Light2
High,Trial     2,A2,0:34:00,34,0:35:00,Arena,62.5392,Light2
High,Trial     2,A2,0:35:00,35,0:36:00,Arena,77.9734,Dark3
High,Trial     2,A2,0:36:00,36,0:37:00,Arena,51.4967,Dark3
High,Trial     2,A2,0:37:00,37,0:38:00,Arena,47.6992,Dark3
High,Trial     2,A2,0:38:00,38,0:39:00,Arena,52.8853,Dark3
High,Trial     2,A2,0:39:00,39,0:40:00,Arena,43.6825,Dark3
High,Trial     2,A2,0:40:00,40,0:41:00,Arena,44.0585,Dark3
High,Trial     2,A2,0:41:00,41,0:42:00,Arena,46.722,Dark3
High,Trial     2,A2,0:42:00,42,0:43:00,Arena,36.6193,Dark3
High,Trial     2,A2,0:43:00,43,0:44:00,Arena,37.5918,Dark3
High,Trial     2,A2,0:44:00,44,0:45:00,Arena,37.6372,Dark3
High,Trial     2,A3,0:05:00,5,0:06:00,Arena,230.25,Dark1
High,Trial     2,A3,0:06:00,6,0:07:00,Arena,159.352,Dark1
High,Trial     2,A3,0:07:00,7,0:08:00,Arena,165.22,Dark1
High,Trial     2,A3,0:08:00,8,0:09:00,Arena,194.582,Dark1
High,Trial     2,A3,0:09:00,9,0:10:00,Arena,95.8493,Dark1
High,Trial     2,A3,0:10:00,10,0:11:00,Arena,41.5272,Dark1
High,Trial     2,A3,0:11:00,11,0:12:00,Arena,40.1269,Dark1
High,Trial     2,A3,0:12:00,12,0:13:00,Arena,40.095,Dark1
High,Trial     2,A3,0:13:00,13,0:14:00,Arena,88.3688,Dark1
High,Trial     2,A3,0:14:00,14,0:15:00,Arena,27.5027,Dark1
High,Trial     2,A3,0:15:00,15,0:16:00,Arena,107.211,Light1
High,Trial     2,A3,0:16:00,16,0:17:00,Arena,42.1356,Light1
High,Trial     2,A3,0:17:00,17,0:18:00,Arena,45.1588,Light1
High,Trial     2,A3,0:18:00,18,0:19:00,Arena,48.1375,Light1
High,Trial     2,A3,0:19:00,19,0:20:00,Arena,51.8465,Light1
High,Trial     2,A3,0:20:00,20,0:21:00,Arena,90.7574,Dark2
High,Trial     2,A3,0:21:00,21,0:22:00,Arena,54.3229,Dark2
High,Trial     2,A3,0:22:00,22,0:23:00,Arena,70.9955,Dark2
High,Trial     2,A3,0:23:00,23,0:24:00,Arena,89.1578,Dark2
High,Trial     2,A3,0:24:00,24,0:25:00,Arena,115.856,Dark2
High,Trial     2,A3,0:25:00,25,0:26:00,Arena,60.8686,Dark2
High,Trial     2,A3,0:26:00,26,0:27:00,Arena,38.6607,Dark2
High,Trial     2,A3,0:27:00,27,0:28:00,Arena,23.4552,Dark2
High,Trial     2,A3,0:28:00,28,0:29:00,Arena,32.64,Dark2
High,Trial     2,A3,0:29:00,29,0:30:00,Arena,71.7917,Dark2
High,Trial     2,A3,0:30:00,30,0:31:00,Arena,81.2369,Light2
High,Trial     2,A3,0:31:00,31,0:32:00,Arena,45.0774,Light2
High,Trial     2,A3,0:32:00,32,0:33:00,Arena,47.9506,Light2
High,Trial     2,A3,0:33:00,33,0:34:00,Arena,50.3691,Light2
High,Trial     2,A3,0:34:00,34,0:35:00,Arena,55.7754,Light2
High,Trial     2,A3,0:35:00,35,0:36:00,Arena,25.0761,Dark3
High,Trial     2,A3,0:44:00,44,0:45:00,Arena,43.4472,Dark3
High,Trial     2,B3,0:05:00,5,0:06:00,Arena,105.367,Dark1
High,Trial     2,B3,0:06:00,6,0:07:00,Arena,141.266,Dark1
High,Trial     2,B3,0:07:00,7,0:08:00,Arena,77.3903,Dark1
High,Trial     2,B3,0:08:00,8,0:09:00,Arena,133.632,Dark1
High,Trial     2,B3,0:09:00,9,0:10:00,Arena,68.9933,Dark1
High,Trial     2,B3,0:10:00,10,0:11:00,Arena,43.1326,Dark1
High,Trial     2,B3,0:11:00,11,0:12:00,Arena,76.5608,Dark1
High,Trial     2,B3,0:12:00,12,0:13:00,Arena,55.9313,Dark1
High,Trial     2,B3,0:13:00,13,0:14:00,Arena,43.3699,Dark1
High,Trial     2,B3,0:14:00,14,0:15:00,Arena,55.6503,Dark1
High,Trial     2,B3,0:15:00,15,0:16:00,Arena,503.852,Light1
High,Trial     2,B3,0:16:00,16,0:17:00,Arena,346.291,Light1
High,Trial     2,B3,0:17:00,17,0:18:00,Arena,368.58,Light1
High,Trial     2,B3,0:18:00,18,0:19:00,Arena,332.972,Light1
High,Trial     2,B3,0:19:00,19,0:20:00,Arena,354.188,Light1
High,Trial     2,B3,0:20:00,20,0:21:00,Arena,138.605,Dark2
High,Trial     2,B3,0:21:00,21,0:22:00,Arena,110.531,Dark2
High,Trial     2,B3,0:22:00,22,0:23:00,Arena,97.9683,Dark2
High,Trial     2,B3,0:23:00,23,0:24:00,Arena,163.95,Dark2
High,Trial     2,B3,0:24:00,24,0:25:00,Arena,77.4049,Dark2
High,Trial     2,B3,0:25:00,25,0:26:00,Arena,154.86,Dark2
High,Trial     2,B3,0:26:00,26,0:27:00,Arena,142.477,Dark2
High,Trial     2,B3,0:27:00,27,0:28:00,Arena,145.084,Dark2
High,Trial     2,B3,0:28:00,28,0:29:00,Arena,82.8575,Dark2
High,Trial     2,B3,0:29:00,29,0:30:00,Arena,65.3168,Dark2
High,Trial     2,B3,0:30:00,30,0:31:00,Arena,382.841,Light2
High,Trial     2,B3,0:31:00,31,0:32:00,Arena,425.609,Light2
High,Trial     2,B3,0:32:00,32,0:33:00,Arena,413.858,Light2
High,Trial     2,B3,0:33:00,33,0:34:00,Arena,413.994,Light2
High,Trial     2,B3,0:34:00,34,0:35:00,Arena,476.253,Light2
High,Trial     2,B3,0:35:00,35,0:36:00,Arena,236.573,Dark3
High,Trial     2,B3,0:36:00,36,0:37:00,Arena,130.754,Dark3
High,Trial     2,B3,0:37:00,37,0:38:00,Arena,135.561,Dark3
High,Trial     2,B3,0:38:00,38,0:39:00,Arena,91.4014,Dark3
High,Trial     2,B3,0:39:00,39,0:40:00,Arena,136.364,Dark3
High,Trial     2,B3,0:40:00,40,0:41:00,Arena,193.356,Dark3
High,Trial     2,B3,0:41:00,41,0:42:00,Arena,217.97,Dark3
High,Trial     2,B3,0:42:00,42,0:43:00,Arena,209.646,Dark3
High,Trial     2,B3,0:43:00,43,0:44:00,Arena,204.102,Dark3
High,Trial     2,B3,0:44:00,44,0:45:00,Arena,189.571,Dark3
High,Trial     3,A1,0:05:00,5,0:06:00,Arena,34.8629,Dark1
High,Trial     3,A1,0:06:00,6,0:07:00,Arena,45.1785,Dark1
High,Trial     3,A1,0:07:00,7,0:08:00,Arena,34.9805,Dark1
High,Trial     3,A1,0:08:00,8,0:09:00,Arena,54.3348,Dark1
High,Trial     3,A1,0:09:00,9,0:10:00,Arena,40.9474,Dark1
High,Trial     3,A1,0:10:00,10,0:11:00,Arena,111.64,Dark1
High,Trial     3,A1,0:11:00,11,0:12:00,Arena,137.552,Dark1
High,Trial     3,A1,0:12:00,12,0:13:00,Arena,104.572,Dark1
High,Trial     3,A1,0:13:00,13,0:14:00,Arena,104.6,Dark1
High,Trial     3,A1,0:14:00,14,0:15:00,Arena,56.2758,Dark1
High,Trial     3,A1,0:15:00,15,0:16:00,Arena,498.117,Light1
High,Trial     3,A1,0:16:00,16,0:17:00,Arena,348.609,Light1
High,Trial     3,A1,0:17:00,17,0:18:00,Arena,262.568,Light1
High,Trial     3,A1,0:18:00,18,0:19:00,Arena,315.062,Light1
High,Trial     3,A1,0:19:00,19,0:20:00,Arena,343.005,Light1
High,Trial     3,A1,0:20:00,20,0:21:00,Arena,198.191,Dark2
High,Trial     3,A1,0:21:00,21,0:22:00,Arena,52.9008,Dark2
High,Trial     3,A1,0:22:00,22,0:23:00,Arena,41.7849,Dark2
High,Trial     3,A1,0:23:00,23,0:24:00,Arena,69.5579,Dark2
High,Trial     3,A1,0:24:00,24,0:25:00,Arena,72.2159,Dark2
High,Trial     3,A1,0:25:00,25,0:26:00,Arena,61.5905,Dark2
High,Trial     3,A1,0:26:00,26,0:27:00,Arena,36.5399,Dark2
High,Trial     3,A1,0:27:00,27,0:28:00,Arena,35.2855,Dark2
High,Trial     3,A1,0:28:00,28,0:29:00,Arena,39.263,Dark2
High,Trial     3,A1,0:29:00,29,0:30:00,Arena,161.935,Dark2
High,Trial     3,A1,0:30:00,30,0:31:00,Arena,444.956,Light2
High,Trial     3,A1,0:31:00,31,0:32:00,Arena,576.301,Light2
High,Trial     3,A1,0:32:00,32,0:33:00,Arena,508.461,Light2
High,Trial     3,A1,0:33:00,33,0:34:00,Arena,472.687,Light2
High,Trial     3,A1,0:34:00,34,0:35:00,Arena,400.901,Light2
High,Trial     3,A1,0:35:00,35,0:36:00,Arena,222.06,Dark3
High,Trial     3,A1,0:36:00,36,0:37:00,Arena,173.469,Dark3
High,Trial     3,A1,0:37:00,37,0:38:00,Arena,67.9862,Dark3
High,Trial     3,A1,0:38:00,38,0:39:00,Arena,122.305,Dark3
High,Trial     3,A1,0:39:00,39,0:40:00,Arena,104.363,Dark3
High,Trial     3,A1,0:40:00,40,0:41:00,Arena,81.4508,Dark3
High,Trial     3,A1,0:41:00,41,0:42:00,Arena,114.875,Dark3
High,Trial     3,A1,0:42:00,42,0:43:00,Arena,87.0225,Dark3
High,Trial     3,A1,0:43:00,43,0:44:00,Arena,130.577,Dark3
High,Trial     3,A1,0:44:00,44,0:45:00,Arena,146.918,Dark3
High,Trial     3,B4,0:05:00,5,0:06:00,Arena,52.7984,Dark1
High,Trial     3,B4,0:06:00,6,0:07:00,Arena,56.3984,Dark1
High,Trial     3,B4,0:07:00,7,0:08:00,Arena,68.5432,Dark1
High,Trial     3,B4,0:08:00,8,0:09:00,Arena,78.7428,Dark1
High,Trial     3,B4,0:09:00,9,0:10:00,Arena,98.3367,Dark1
High,Trial     3,B4,0:10:00,10,0:11:00,Arena,242.537,Dark1
High,Trial     3,B4,0:11:00,11,0:12:00,Arena,210.265,Dark1
High,Trial     3,B4,0:12:00,12,0:13:00,Arena,153.054,Dark1
High,Trial     3,B4,0:13:00,13,0:14:00,Arena,212.193,Dark1
High,Trial     3,B4,0:14:00,14,0:15:00,Arena,207.097,Dark1
High,Trial     3,B4,0:15:00,15,0:16:00,Arena,87.856,Light1
High,Trial     3,B4,0:16:00,16,0:17:00,Arena,40.0176,Light1
High,Trial     3,B4,0:17:00,17,0:18:00,Arena,44.1433,Light1
High,Trial     3,B4,0:18:00,18,0:19:00,Arena,49.4455,Light1
High,Trial     3,B4,0:19:00,19,0:20:00,Arena,55.3846,Light1
High,Trial     3,B4,0:20:00,20,0:21:00,Arena,85.9551,Dark2
High,Trial     3,B4,0:21:00,21,0:22:00,Arena,35.1555,Dark2
High,Trial     3,B4,0:22:00,22,0:23:00,Arena,62.0343,Dark2
High,Trial     3,B4,0:23:00,23,0:24:00,Arena,52.9938,Dark2
High,Trial     3,B4,0:24:00,24,0:25:00,Arena,49.3139,Dark2
High,Trial     3,B4,0:25:00,25,0:26:00,Arena,47.4423,Dark2
High,Trial     3,B4,0:26:00,26,0:27:00,Arena,48.5666,Dark2
High,Trial     3,B4,0:27:00,27,0:28:00,Arena,46.9109,Dark2
High,Trial     3,B4,0:28:00,28,0:29:00,Arena,47.9545,Dark2
High,Trial     3,B4,0:29:00,29,0:30:00,Arena,46.0519,Dark2
High,Trial     3,B4,0:30:00,30,0:31:00,Arena,45.3087,Light2
High,Trial     3,B4,0:31:00,31,0:32:00,Arena,42.6815,Light2
High,Trial     3,B4,0:32:00,32,0:33:00,Arena,47.0393,Light2
High,Trial     3,B4,0:33:00,33,0:34:00,Arena,48.8608,Light2
High,Trial     3,B4,0:34:00,34,0:35:00,Arena,56.9368,Light2
High,Trial     3,B4,0:35:00,35,0:36:00,Arena,63.0408,Dark3
High,Trial     3,B4,0:36:00,36,0:37:00,Arena,46.0277,Dark3
High,Trial     3,B4,0:37:00,37,0:38:00,Arena,47.0023,Dark3
High,Trial     3,B4,0:38:00,38,0:39:00,Arena,47.8415,Dark3
High,Trial     3,B4,0:39:00,39,0:40:00,Arena,44.8551,Dark3
High,Trial     3,B4,0:40:00,40,0:41:00,Arena,43.2195,Dark3
High,Trial     3,B4,0:41:00,41,0:42:00,Arena,41.7132,Dark3
High,Trial     3,B4,0:42:00,42,0:43:00,Arena,38.5569,Dark3
High,Trial     3,B4,0:43:00,43,0:44:00,Arena,39.7401,Dark3
High,Trial     3,B4,0:44:00,44,0:45:00,Arena,37.9797,Dark3
High,Trial     3,C1,0:05:00,5,0:06:00,Arena,72.674,Dark1
High,Trial     3,C1,0:06:00,6,0:07:00,Arena,139.596,Dark1
High,Trial     3,C1,0:07:00,7,0:08:00,Arena,120.414,Dark1
High,Trial     3,C1,0:08:00,8,0:09:00,Arena,44.0852,Dark1
High,Trial     3,C1,0:09:00,9,0:10:00,Arena,41.4343,Dark1
High,Trial     3,C1,0:10:00,10,0:11:00,Arena,33.7753,Dark1
High,Trial     3,C1,0:11:00,11,0:12:00,Arena,56.0323,Dark1
High,Trial     3,C1,0:12:00,12,0:13:00,Arena,81.3159,Dark1
High,Trial     3,C1,0:13:00,13,0:14:00,Arena,38.1809,Dark1
High,Trial     3,C1,0:14:00,14,0:15:00,Arena,38.3899,Dark1
High,Trial     3,C1,0:15:00,15,0:16:00,Arena,96.5999,Light1
High,Trial     3,C1,0:16:00,16,0:17:00,Arena,44.3389,Light1
High,Trial     3,C1,0:17:00,17,0:18:00,Arena,54.8409,Light1
High,Trial     3,C1,0:18:00,18,0:19:00,Arena,36.879,Light1
High,Trial     3,C1,0:19:00,19,0:20:00,Arena,41.3359,Light1
High,Trial     3,C1,0:20:00,20,0:21:00,Arena,55.9817,Dark2
High,Trial     3,C1,0:21:00,21,0:22:00,Arena,42.7984,Dark2
High,Trial     3,C1,0:22:00,22,0:23:00,Arena,40.6902,Dark2
High,Trial     3,C1,0:23:00,23,0:24:00,Arena,37.0869,Dark2
High,Trial     3,C1,0:24:00,24,0:25:00,Arena,37.773,Dark2
High,Trial     3,C1,0:25:00,25,0:26:00,Arena,34.0268,Dark2
High,Trial     3,C1,0:26:00,26,0:27:00,Arena,32.2703,Dark2
High,Trial     3,C1,0:27:00,27,0:28:00,Arena,50.0773,Dark2
High,Trial     3,C1,0:28:00,28,0:29:00,Arena,37.7182,Dark2
High,Trial     3,C1,0:29:00,29,0:30:00,Arena,39.384,Dark2
High,Trial     3,C1,0:30:00,30,0:31:00,Arena,47.5976,Light2
High,Trial     3,C1,0:31:00,31,0:32:00,Arena,42.3301,Light2
High,Trial     3,C1,0:32:00,32,0:33:00,Arena,42.9058,Light2
High,Trial     3,C1,0:33:00,33,0:34:00,Arena,42.9405,Light2
High,Trial     3,C1,0:34:00,34,0:35:00,Arena,47.2026,Light2
High,Trial     3,C1,0:35:00,35,0:36:00,Arena,72.9174,Dark3
High,Trial     3,C1,0:36:00,36,0:37:00,Arena,70.3858,Dark3
High,Trial     3,C1,0:37:00,37,0:38:00,Arena,48.1931,Dark3
High,Trial     3,C1,0:38:00,38,0:39:00,Arena,31.2173,Dark3
High,Trial     3,C1,0:39:00,39,0:40:00,Arena,29.4922,Dark3
High,Trial     3,C1,0:40:00,40,0:41:00,Arena,57.9948,Dark3
High,Trial     3,C1,0:41:00,41,0:42:00,Arena,41.2333,Dark3
High,Trial     3,C1,0:42:00,42,0:43:00,Arena,40.9212,Dark3
High,Trial     3,C1,0:43:00,43,0:44:00,Arena,40.188,Dark3
High,Trial     3,C1,0:44:00,44,0:45:00,Arena,39.8278,Dark3
High,Trial     4,A4,0:05:00,5,0:06:00,Arena,61.6616,Dark1
High,Trial     4,A4,0:06:00,6,0:07:00,Arena,34.9134,Dark1
High,Trial     4,A4,0:07:00,7,0:08:00,Arena,31.0832,Dark1
High,Trial     4,A4,0:08:00,8,0:09:00,Arena,29.6161,Dark1
High,Trial     4,A4,0:09:00,9,0:10:00,Arena,32.5911,Dark1
High,Trial     4,A4,0:10:00,10,0:11:00,Arena,34.3956,Dark1
High,Trial     4,A4,0:11:00,11,0:12:00,Arena,106.434,Dark1
High,Trial     4,A4,0:12:00,12,0:13:00,Arena,99.1053,Dark1
High,Trial     4,A4,0:13:00,13,0:14:00,Arena,86.5858,Dark1
High,Trial     4,A4,0:15:00,15,0:16:00,Arena,584.958,Light1
High,Trial     4,A4,0:16:00,16,0:17:00,Arena,491.147,Light1
High,Trial     4,A4,0:17:00,17,0:18:00,Arena,507.431,Light1
